id,department,category,brand,name,model,condition,priceGHS,priceSource,priceCheckedAt,releaseStatus,releaseDate,sourceUrl,imageSource,galleryImageCount,galleryImages,galleryCheckedAt
"bbca-19813387","office-printing","Filing & storage","","2pcs A5 Kraft Ring Binder - Refillable Pages with 2 Rings for School & Office","","See source","","","","","","https://www.bestbuy.ca/en-ca/product/2pcs-a5-kraft-ring-binder-refillable-pages-with-2-rings-for-school-office/19813387","","2","https://multimedia.bbycastatic.ca/multimedia/products/500x500/198/19813/19813387.jpeg | https://multimedia.bbycastatic.ca/multimedia/products/500x500/198/19813/19813387_1.jpeg","2026-09-24"
"bbca-20121311","office-printing","Filing & storage","","A5 binder, card holder, card storage album, white and","","See source","","","","","","https://www.bestbuy.ca/en-ca/product/a5-binder-card-holder-card-storage-album-white-and/20121311","","1","https://multimedia.bbycastatic.ca/multimedia/products/1500x1500/201/20121/20121311.jpeg",""
"bbca-19822737","office-printing","Filing & storage","","Binder Clips - Small Paper Clips - Office Use - Black - 19mm - 24PCS","","See source","","","","","","https://www.bestbuy.ca/en-ca/product/binder-clips-small-paper-clips-office-use-black-19mm-24pcs/19822737","","0","",""
"bbca-19976057","office-printing","Filing & storage","","100 Envelope Challenge Binder Money Saving Budget Planner Book Savings Challenge Organizer","","See source","","","","","","https://www.bestbuy.ca/en-ca/product/100-envelope-challenge-binder-money-saving-budget-planner-book-savings-challenge-organizer/19976057","","2","https://multimedia.bbycastatic.ca/multimedia/products/500x500/199/19976/19976057.jpeg | https://multimedia.bbycastatic.ca/multimedia/products/500x500/199/19976/19976057_1.jpeg","2026-09-24"
"bbca-19352341","office-printing","Filing & storage","","4 Tiers Office Wood Desktop Organizer Letter A4 Paper File Rack with Vertical Horizontal File Holder Supplies Storage Box Mail Sorter on Desk Tabletop Binder Folder Letter Trays","","See source","","","","","","https://www.bestbuy.ca/en-ca/product/4-tiers-office-wood-desktop-organizer-letter-a4-paper-file-rack-with-vertical-horizontal-file-holder-supplies-storage-box-mail-sorter-on-desk-tabletop-binder-folder-letter-trays/19352341","","1","https://multimedia.bbycastatic.ca/multimedia/products/1500x1500/193/19352/19352341.jpeg",""
"bbca-15751111","office-printing","Presentations","Costway","Costway 48""x36"" Mobile Magnetic Double-Sided Reversible Whiteboard Height Adjust","","See source","","","","","","https://www.bestbuy.ca/en-ca/product/costway-48-x36-mobile-magnetic-double-sided-reversible-whiteboard-height-adjust/15751111","","4","https://assets.costway.com/media/catalog/product/cache/0/thumbnail/750x/9df78eab33525d08d6e5fb8d27136e95/4/8/48_x_36_inch_mobile_magnetic_double_sided_reversible_whiteboard_height_adjust-2.jpg | https://assets.costway.com/media/catalog/product/cache/0/thumbnail/750x/9df78eab33525d08d6e5fb8d27136e95/4/8/48_x_36_inch_mobile_magnetic_double_sided_reversible_whiteboard_height_adjust-3.jpg | https://assets.costway.com/media/catalog/product/cache/0/thumbnail/750x/9df78eab33525d08d6e5fb8d27136e95/4/8/48_x_36_inch_mobile_magnetic_double_sided_reversible_whiteboard_height_adjust-4.jpg | https://assets.costway.com/media/catalog/product/cache/0/thumbnail/750x/9df78eab33525d08d6e5fb8d27136e95/4/8/48_x_36_inch_mobile_magnetic_double_sided_reversible_whiteboard_height_adjust_size-5.jpg","2026-09-24"
"bbca-19319862","office-printing","Presentations","Vevor","VEVOR 36""x24"" Magnetic Glass Whiteboard, Dry Erase Board, Wall-Mounted Large White Glassboard Frameless, with Marker Tray, an Eraser and 2 Markers, White","","See source","","","","","","https://www.bestbuy.ca/en-ca/product/vevor-36-x24-magnetic-glass-whiteboard-dry-erase-board-wall-mounted-large-white-glassboard-frameless-with-marker-tray-an-eraser-and-2-markers-white/19319862","","4","https://img.vevorstatic.com/us%2FCXGCBLBGHBL3CGGHBV0%2Foriginal_img-v4%2Fmagnetic-glass-board-m100-1.2.jpg?timestamp=1714455795000&format=webp&format=webp | https://img.vevorstatic.com/us%2FCXGCBLBGHBL3CGGHBV0%2Foriginal_img-v4%2Fmagnetic-glass-board-f1.jpg?timestamp=1714455764000&format=webp&format=webp | https://img.vevorstatic.com/us%2FCXGCBLBGHBL3CGGHBV0%2Foriginal_img-v4%2Fmagnetic-glass-board-f2.jpg?timestamp=1733279141000&format=webp&format=webp | https://img.vevorstatic.com/us%2FCXGCBLBGHBL3CGGHBV0%2Foriginal_img-v4%2Fmagnetic-glass-board-f3.jpg?timestamp=1714455773000&format=webp&format=webp","2026-09-24"
"bbca-19199006","office-printing","Presentations","Vevor","VEVOR 36 x 24 Inches Calendar Whiteboard, Magnetic Dry Erase Calendar Board, Monthly Planner Whiteboard for Wall,","","See source","","","","","","https://www.bestbuy.ca/en-ca/product/vevor-36-x-24-inches-calendar-whiteboard-magnetic-dry-erase-calendar-board-monthly-planner-whiteboard-for-wall/19199006","","2","https://multimedia.bbycastatic.ca/multimedia/products/500x500/191/19199/19199006.jpeg | https://multimedia.bbycastatic.ca/multimedia/products/500x500/191/19199/19199006_1.jpeg","2026-09-24"
"bbca-19646009","office-printing","Presentations","Costway","Costway Mobile Whiteboard 40"" x 26"" Height Adjustable Magnetic Dry Erase Board with Stand Green/Black/White","","See source","","","","","","https://www.bestbuy.ca/en-ca/product/costway-mobile-whiteboard-40-x-26-height-adjustable-magnetic-dry-erase-board-with-stand-green-black-white/19646009","","2","https://multimedia.bbycastatic.ca/multimedia/products/500x500/196/19646/19646009.jpeg | https://multimedia.bbycastatic.ca/multimedia/products/500x500/196/19646/19646009_1.jpeg","2026-09-24"
"bbca-19308269","office-printing","Presentations","Vevor","VEVOR 48""x32"" Magnetic Glass Whiteboard, Dry Erase Board, Wall-Mounted Large White Glassboard Frameless, with Marker Tray, an Eraser and 2 Markers, White","","See source","","","","","","https://www.bestbuy.ca/en-ca/product/vevor-48-x32-magnetic-glass-whiteboard-dry-erase-board-wall-mounted-large-white-glassboard-frameless-with-marker-tray-an-eraser-and-2-markers-white/19308269","","2","https://multimedia.bbycastatic.ca/multimedia/products/500x500/193/19308/19308269.jpeg | https://multimedia.bbycastatic.ca/multimedia/products/500x500/193/19308/19308269_1.jpeg","2026-09-24"
"bbca-19339288","office-printing","Presentations","Costway","Costway 72"" x 36"" Double-Sided Magnetic Whiteboard with Stand and Aluminum Alloy Frame","","See source","","","","","","https://www.bestbuy.ca/en-ca/product/costway-72-x-36-double-sided-magnetic-whiteboard-with-stand-and-aluminum-alloy-frame/19339288","","2","https://multimedia.bbycastatic.ca/multimedia/products/500x500/193/19339/19339288.jpeg | https://multimedia.bbycastatic.ca/multimedia/products/500x500/193/19339/19339288_1.jpeg","2026-09-24"
"bbca-15546301","office-printing","Presentations","","24"" x 35"" Magnetic Whiteboard, Dry Erase Board Easy Wipe with Aluminum Frame, Fix or Hang on the wall","","See source","","","","","","https://www.bestbuy.ca/en-ca/product/24-x-35-magnetic-whiteboard-dry-erase-board-easy-wipe-with-aluminum-frame-fix-or-hang-on-the-wall/15546301","","2","https://multimedia.bbycastatic.ca/multimedia/products/500x500/155/15546/15546301.jpeg | https://multimedia.bbycastatic.ca/multimedia/products/500x500/155/15546/15546301_1.jpeg","2026-09-24"
"bbca-19606521","office-printing","Presentations","","Varhomax Glass Desk Whiteboard with Wireless Charger, Desktop Dry Erase White Board with Storage, Desk Board to Do Lis..","","See source","","","","","","https://www.bestbuy.ca/en-ca/product/varhomax-glass-desk-whiteboard-with-wireless-charger-desktop-dry-erase-white-board-with-storage-desk-board-to-do-lis/19606521","","2","https://multimedia.bbycastatic.ca/multimedia/products/500x500/196/19606/19606521.jpeg | https://multimedia.bbycastatic.ca/multimedia/products/500x500/196/19606/19606521_1.jpeg","2026-09-24"
"bbca-19393906","tv-home-theatre","Televisions","Pioneer","Pioneer 50"" R851 Series 4K UHD HDR LCD Roku TV Smart TV (PN50-R851-26C) - 2025 - Great for Streaming - Only at Best Buy","","See source","","","","","","https://www.bestbuy.ca/en-ca/product/pioneer-50-r851-series-4k-uhd-hdr-lcd-roku-tv-smart-tv-pn50-r851-26c-2025-great-for-streaming-only-at-best-buy/19393906","","2","https://multimedia.bbycastatic.ca/multimedia/products/500x500/193/19393/19393906.jpg | https://multimedia.bbycastatic.ca/multimedia/products/500x500/193/19393/19393906_1.jpg","2026-09-24"
"bbca-19186503","tv-home-theatre","Televisions","Insignia","Insignia F40 Series 40"" Full HD LCD DTS Virtual-X Fire TV Smart TV (NS-40F401CA26) - 2025 - Only at Best Buy","","See source","","","","","","https://www.bestbuy.ca/en-ca/product/insignia-f40-series-40-full-hd-lcd-dts-virtual-x-fire-tv-smart-tv-ns-40f401ca26-2025-only-at-best-buy/19186503","","2","https://multimedia.bbycastatic.ca/multimedia/products/500x500/191/19186/19186503.jpg | https://multimedia.bbycastatic.ca/multimedia/products/500x500/191/19186/19186503_1.jpg","2026-09-24"
"bbca-19862672","tv-home-theatre","Televisions","Hisense","Hisense 40"" QD4 1080p Full HD Hi-QLED Fire TV Smart TV (40QD4SF) - 2026","","See source","","","","","","https://www.bestbuy.ca/en-ca/product/hisense-40-qd4-1080p-full-hd-hi-qled-fire-tv-smart-tv-40qd4sf-2026/19862672","","2","https://multimedia.bbycastatic.ca/multimedia/products/500x500/198/19862/19862672.jpg | https://multimedia.bbycastatic.ca/multimedia/products/500x500/198/19862/19862672_3.jpg","2026-09-24"
"bbca-19254893","tv-home-theatre","Televisions","TCL","TCL 40"" Q34K Series 1080p HD QLED Fire TV Smart TV (40Q34K) - 2025 - Only at Best Buy","","See source","","","","","","https://www.bestbuy.ca/en-ca/product/tcl-40-q34k-series-1080p-hd-qled-fire-tv-smart-tv-40q34k-2025-only-at-best-buy/19254893","","2","https://multimedia.bbycastatic.ca/multimedia/products/500x500/192/19254/19254893.jpg | https://multimedia.bbycastatic.ca/multimedia/products/500x500/192/19254/19254893_1.jpg","2026-09-24"
"bbca-19768077","tv-home-theatre","Televisions","TCL","TCL 55"" S45L 4K UHD Dolby Vision HDR10 LED Dolby Atmos Fire TV Smart TV (55S45L) - Only at Best Buy","","See source","","","","","","https://www.bestbuy.ca/en-ca/product/tcl-55-s45l-4k-uhd-dolby-vision-hdr10-led-dolby-atmos-fire-tv-smart-tv-55s45l-only-at-best-buy/19768077","","2","https://multimedia.bbycastatic.ca/multimedia/products/500x500/197/19768/19768077.jpg | https://multimedia.bbycastatic.ca/multimedia/products/500x500/197/19768/19768077_1.jpg","2026-09-24"
"bbca-19832884","tv-home-theatre","Televisions","","Roku 50"" Select Series 4K UHD HDR QLED Smart TV (50R5D5CA) - 2026 - Only at Best Buy","","See source","","","","","","https://www.bestbuy.ca/en-ca/product/roku-50-select-series-4k-uhd-hdr-qled-smart-tv-50r5d5ca-2026-only-at-best-buy/19832884","","2","https://multimedia.bbycastatic.ca/multimedia/products/500x500/198/19832/19832884.jpg | https://multimedia.bbycastatic.ca/multimedia/products/500x500/198/19832/19832884_1.jpg","2026-09-24"
"bbca-19812547","tv-home-theatre","Televisions","Samsung","Samsung 55"" U8000H Series 4K UHD HDR LED Vision AI Tizen OS Smart TV (UN55U8000HFXZC) - 2026 - Great for Streaming","","See source","","","","","","https://www.bestbuy.ca/en-ca/product/samsung-55-u8000h-series-4k-uhd-hdr-led-vision-ai-tizen-os-smart-tv-un55u8000hfxzc-2026-great-for-streaming/19812547","","2","https://multimedia.bbycastatic.ca/multimedia/products/500x500/198/19812/19812547.jpg | https://multimedia.bbycastatic.ca/multimedia/products/500x500/198/19812/19812547_1.jpg","2026-09-24"
"bbca-19189882","tv-home-theatre","Televisions","Insignia","Insignia 24"" F20 Series 720p HD HDR LED DTS Virtual-X Fire TV Smart TV (NS-24F201CA26) - 2025 - Only at Best Buy","","See source","","","","","","https://www.bestbuy.ca/en-ca/product/insignia-24-f20-series-720p-hd-hdr-led-dts-virtual-x-fire-tv-smart-tv-ns-24f201ca26-2025-only-at-best-buy/19189882","","2","https://multimedia.bbycastatic.ca/multimedia/products/500x500/191/19189/19189882.jpg | https://multimedia.bbycastatic.ca/multimedia/products/500x500/191/19189/19189882_1.jpg","2026-09-24"
"bbca-19697625","tv-home-theatre","Televisions","","Roku 40"" Select Series 1080p Full HD LED Roku OS Smart TV (40R3E5CA) - 2026 - Only at Best Buy","","See source","","","","","","https://www.bestbuy.ca/en-ca/product/roku-40-select-series-1080p-full-hd-led-roku-os-smart-tv-40r3e5ca-2026-only-at-best-buy/19697625","","2","https://multimedia.bbycastatic.ca/multimedia/products/500x500/196/19697/19697625.jpg | https://multimedia.bbycastatic.ca/multimedia/products/500x500/196/19697/19697625_1.jpg","2026-09-24"
"bbca-20013936","tv-home-theatre","Projectors","","Projector 1080P Full HD, Mini Projector Smart for Movie Projection Compatible with Phone","","See source","","","","","","https://www.bestbuy.ca/en-ca/product/projector-1080p-full-hd-mini-projector-smart-for-movie-projection-compatible-with-phone/20013936","","2","https://multimedia.bbycastatic.ca/multimedia/products/500x500/200/20013/20013936.jpeg | https://multimedia.bbycastatic.ca/multimedia/products/500x500/200/20013/20013936_1.jpeg","2026-09-24"
"bbca-17176961","tv-home-theatre","Projectors","Samsung","Samsung The Freestyle 1080p LED Portable Home Theatre Projector (SP-LFF3CLAXXZC) - White","","See source","","","","","","https://www.bestbuy.ca/en-ca/product/samsung-the-freestyle-1080p-led-portable-home-theatre-projector-sp-lff3claxxzc-white/17176961","","2","https://multimedia.bbycastatic.ca/multimedia/products/500x500/171/17176/17176961.jpg | https://multimedia.bbycastatic.ca/multimedia/products/500x500/171/17176/17176961_1.jpg","2026-09-24"
"bbca-19848935","tv-home-theatre","Projectors","XGIMI","XGIMI Vibe One 1080p HD LED Home Theatre Projector with Built-In Battery (WM03H-1) - Cloud Ash","","See source","","","","","","https://www.bestbuy.ca/en-ca/product/xgimi-vibe-one-1080p-hd-led-home-theatre-projector-with-built-in-battery-wm03h-1-cloud-ash/19848935","","2","https://multimedia.bbycastatic.ca/multimedia/products/500x500/198/19848/19848935.jpg | https://multimedia.bbycastatic.ca/multimedia/products/500x500/198/19848/19848935_1.jpg","2026-09-24"
"bbca-18622501","tv-home-theatre","Projectors","","[Electric Focus] WiMiUS 1080P Projector, 5G WiFi Bluetooth Projector, Portable Outdoor Projector, Smart Home Movie Projector, Compatible with Android/TV Stick","","See source","","","","","","https://www.bestbuy.ca/en-ca/product/electric-focus-wimius-1080p-projector-5g-wifi-bluetooth-projector-portable-outdoor-projector-smart-home-movie-projector-compatible-with-android-tv-stick/18622501","","2","https://multimedia.bbycastatic.ca/multimedia/products/500x500/186/18622/18622501.jpeg | https://multimedia.bbycastatic.ca/multimedia/products/500x500/186/18622/18622501_1.jpeg","2026-09-24"
